film;revenue;budget;language;popularity;vote average;vote count;log_budget;log_revenue;id;tagline;release date;genre;certification;genre_txt;year;lustrum;decade
The Three Musketeers;132274484;7.5e+07;en;12576;5.8;1777;#°VALOR!;8,121476076;52451;Every legend has a new beginning.;31/08/2011;28;PG-13;Action;2011;oct-14;oct-19
Contagion;137551594;6,00E+07;en;73361;6.4;2547;7,77815125;8,138465628;39538;Nothing spreads like fear;8/09/2011;18;PG-13;Drama;2011;oct-14;oct-19
Warrior;23057115;2.5e+07;en;11792;7.8;2468;#°VALOR!;7,362804966;59440;Family is Worth Fighting For;9/09/2011;18;PG-13;Drama;2011;oct-14;oct-19
Desire;0;1344000;fr;20993;4.7;215;6,128399269;1;86331;NA;14/09/2011;18;R;Drama;2011;oct-14;oct-19
Moneyball;110206216;5,00E+07;en;13228;7.2;2600;7,698970004;8,042206091;60308;What are you really worth?;22/09/2011;18;PG-13;Drama;2011;oct-14;oct-19
Abduction;82087155;3.5e+07;en;9808;5.8;2000;#°VALOR!;7,914275204;59965;They stole his life. He's taking it back.;22/09/2011;53;PG-13;Thriller;2011;oct-14;oct-19
Real Steel;299268508;1.1e+08;en;14657;6.8;5064;#°VALOR!;8,476061018;39254;If you get one shot, make it real.;28/09/2011;28;PG-13;Action;2011;oct-14;oct-19
The Human Centipede 2 (Full Sequence);0;0;en;20853;4.5;697;1;1;74997;100% medically INaccurate.;6/10/2011;18;NA;Drama;2011;oct-14;oct-19
The Adventures of Tintin;371940071;1.3e+08;en;15319;6.8;3603;#°VALOR!;8,57047297;17578;This year, discover how far adventure will take you.;25/10/2011;12;PG;Adventure;2011;oct-14;oct-19
In Time;173930596;4,00E+07;en;18455;6.9;7080;7,602059991;8,240375985;49530;Time Is Power;27/10/2011;28;PG-13;Action;2011;oct-14;oct-19
The Intouchables;426480871;1.3e+07;fr;15897;8.2;11101;#°VALOR!;8,629899556;77338;Sometimes you have to reach into someone else's world to find out what's missing in your own.;2/11/2011;35;R;Comedy;2011;oct-14;oct-19
Arthur Christmas;0;1,00E+07;en;9248;6.7;815;7;1;51052;Ever wonder how 2 Billion presents get delivered all in 1 night?;10/11/2011;18;PG;Drama;2011;oct-14;oct-19
Hugo;185770160;1.7e+08;en;17032;7.1;4683;#°VALOR!;8,268975955;44826;One of the most legendary directors of our time takes you on an extraordinary adventure.;22/11/2011;12;PG;Adventure;2011;oct-14;oct-19
Sherlock Holmes: A Game of Shadows;334615000;1.25e+08;en;15989;7.1;7080;#°VALOR!;8,524545405;58574;The game is afoot.;22/11/2011;28;PG-13;Action;2011;oct-14;oct-19
Mission: Impossible - Ghost Protocol;694713380;1.45e+08;en;24927;7;6690;#°VALOR!;8,841805663;56292;No Plan. No Backup. No Choice.;7/12/2011;28;PG-13;Action;2011;oct-14;oct-19
Alvin and the Chipmunks: Chipwrecked;342695435;7.5e+07;en;16196;5.6;1260;#°VALOR!;8,534908319;55301;This holiday it's gonna get squeaky.;14/12/2011;16;G;Animation;2011;oct-14;oct-19
The Girl with the Dragon Tattoo;232617430;9,00E+07;en;12764;7.3;4404;7,954242509;8,366642253;65754;Evil shall with evil be expelled.;14/12/2011;80;R;Crime;2011;oct-14;oct-19
Journey 2: The Mysterious Island;355692760;7.9e+07;en;9743;6;2487;#°VALOR!;8,551075025;72545;Believe the Impossible. Discover the Incredible.;19/01/2012;28;PG;Action;2012;oct-14;oct-19
Chronicle;1.45e+08;1.5e+07;en;13486;6.7;3375;#°VALOR!;#°VALOR!;76726;What are you capable of?;1/02/2012;18;PG-13;Drama;2012;oct-14;oct-19
Safe House;208076205;8.5e+07;en;22183;6.4;2220;#°VALOR!;8,318222418;59961;No one is safe;9/02/2012;28;R;Action;2012;oct-14;oct-19
The Lorax;348840316;7,00E+07;en;20646;6.4;2069;7,84509804;8,542626671;73723;Meet The Original Force Of Nature;1/03/2012;16;PG;Animation;2012;oct-14;oct-19
21 Jump Street;201585328;4.2e+07;en;15195;6.8;7182;#°VALOR!;8,30445892;64688;They thought the streets were mean. Then they went back to high school.;14/03/2012;28;R;Action;2012;oct-14;oct-19
Mirror Mirror;183018522;8.5e+07;en;20943;5.9;2361;#°VALOR!;8,262495044;62764;The Snow White legend comes alive.;15/03/2012;12;PG;Adventure;2012;oct-14;oct-19
American Reunion;234989584;5,00E+07;en;15569;6.2;2976;7,698970004;8,371048612;71552;Save the best piece for last.;4/04/2012;35;R;Comedy;2012;oct-14;oct-19
The Avengers;1519557910;2.2e+08;en;32462;7.7;21641;#°VALOR!;9,181717256;24428;Some assembly required.;25/04/2012;28;PG-13;Action;2012;oct-14;oct-19
Sexual Chronicles of a French Family;0;0;fr;17486;4.5;176;1;1;112160;NA;9/05/2012;35;NA;Comedy;2012;oct-14;oct-19
Men in Black 3;624026776;2.25e+08;en;15132;6.4;7141;#°VALOR!;8,795203225;41154;They are back... in time.;23/05/2012;28;PG-13;Action;2012;oct-14;oct-19
Prometheus;403170142;1.3e+08;en;21038;6.4;8065;#°VALOR!;8,605488362;70981;The Search for Our Beginning Could Lead to Our End.;30/05/2012;12;R;Adventure;2012;oct-14;oct-19
Snow White and the Huntsman;396600000;1.7e+08;en;15013;5.9;5772;#°VALOR!;8,59835271;58595;The Fairytale is Over;30/05/2012;12;PG-13;Adventure;2012;oct-14;oct-19
The Concubine;0;0;ko;16239;6;35;1;1;122126;NA;6/06/2012;18;R;Drama;2012;oct-14;oct-19
Madagascar 3: Europe's Most Wanted;746921274;1.45e+08;en;14682;6.5;3825;#°VALOR!;8,873274829;80321;Six years ago, they disappeared without a trace. Next summer, they finally resurface.;6/06/2012;16;PG;Animation;2012;oct-14;oct-19
Blue Lagoon: The Awakening;0;0;en;11552;6.4;876;1;1;115290;The Awakening;16/06/2012;18;NA;Drama;2012;oct-14;oct-19
Brave;538983207;1.85e+08;en;30464;6.9;9105;#°VALOR!;8,731575234;62177;Change your fate.;21/06/2012;28;PG;Action;2012;oct-14;oct-19
The Amazing Spider-Man;752215857;2.15e+08;en;23.08;6.5;11429;#°VALOR!;8,876342484;1930;The untold story begins.;27/06/2012;28;PG-13;Action;2012;oct-14;oct-19
The Dark Knight Rises;1081041287;2.5e+08;en;26638;7.7;15402;#°VALOR!;9,033842281;49026;The Legend Ends;16/07/2012;28;PG-13;Action;2012;oct-14;oct-19
Wolf Children;0;0;ja;9.15;8.2;1225;1;1;110420;Love wildly;21/07/2012;16;PG;Animation;2012;oct-14;oct-19
Step Up Revolution;140470746;3.3e+07;en;10059;6.9;1397;#°VALOR!;8,147585889;85446;One Step Can Change Your World;26/07/2012;18;PG-13;Drama;2012;oct-14;oct-19
Total Recall;198802074;1.25e+08;en;19867;5.9;3794;#°VALOR!;8,298420911;64635;What Is Real?;2/08/2012;28;PG-13;Action;2012;oct-14;oct-19
The Expendables 2;312573423;1,00E+08;en;18158;6.2;4606;8;8,494952049;76163;Back for War.;8/08/2012;28;R;Action;2012;oct-14;oct-19
The Bourne Legacy;276572938;1.3e+08;en;13591;6.1;3941;#°VALOR!;8,441809683;49040;There Was Never Just One;8/08/2012;28;PG-13;Action;2012;oct-14;oct-19
Batman: The Dark Knight Returns, Part 1;0;3500000;en;16643;7.7;820;6,544068044;1;123025;Old heroes never die. They just get darker.;6/09/2012;28;PG-13;Action;2012;oct-14;oct-19
Stolen;2106557;3.5e+07;en;11078;5.3;629;#°VALOR!;6,323573215;127493;Never steal from the world's greatest thief.;6/09/2012;28;R;Action;2012;oct-14;oct-19
Silver Linings Playbook;236412453;2.1e+07;en;12739;7.1;8419;#°VALOR!;8,373670349;82693;Watch For The Signs;8/09/2012;35;R;Comedy;2012;oct-14;oct-19
The Perks of Being a Wallflower;33400000;1.3e+07;en;13371;7.7;6683;#°VALOR!;7,523746467;84892;We are infinite.;20/09/2012;18;PG-13;Drama;2012;oct-14;oct-19
The Hunt;18309793;3800000;da;16035;8.1;1856;6,579783597;7,262683434;103663;The lie is spreading.;24/09/2012;18;R;Drama;2012;oct-14;oct-19
Pitch Perfect;115350426;1.7e+07;en;14998;7.3;4687;#°VALOR!;8,062019203;114150;Get pitch slapped.;28/09/2012;35;PG-13;Comedy;2012;oct-14;oct-19
Argo;232324128;44500000;en;12319;7.2;5632;7,648360011;8,366094316;68734;The movie was fake. The mission was real.;11/10/2012;18;R;Drama;2012;oct-14;oct-19
The First Time;22836;0;en;9042;7;1559;1;4,358620034;84199;Nervous is normal.;19/10/2012;18;PG-13;Drama;2012;oct-14;oct-19
Skyfall;1108561013;2,00E+08;en;23674;7.1;11273;8,301029996;9,044759601;37724;Think on your sins.;25/10/2012;28;PG-13;Action;2012;oct-14;oct-19
Cloud Atlas;130482868;1.02e+08;en;16694;6.8;4931;#°VALOR!;8,115553494;83542;Everything is Connected;26/10/2012;18;R;Drama;2012;oct-14;oct-19
Wreck-It Ralph;471222889;1.65e+08;en;20304;7.3;8620;#°VALOR!;8,673226378;82690;The story of a regular guy just looking for a little wreck-ognition.;1/11/2012;12;PG;Adventure;2012;oct-14;oct-19
The Twilight Saga: Breaking Dawn - Part 2;8.29e+08;1.2e+08;en;17381;6.3;5740;#°VALOR!;#°VALOR!;50620;The epic finale that will live forever.;13/11/2012;12;PG-13;Adventure;2012;oct-14;oct-19
The Hobbit: An Unexpected Journey;1021103568;2.5e+08;en;25693;7.2;13069;#°VALOR!;9,009069794;49051;From the smallest beginnings come the greatest legends.;26/11/2012;28;PG-13;Action;2012;oct-14;oct-19
Les Mis√É¬©rables;441809770;6.1e+07;en;15598;7.4;3663;#°VALOR!;8,645235315;82695;Fight. Dream. Hope. Love.;18/12/2012;18;PG-13;Drama;2012;oct-14;oct-19
Zero Dark Thirty;132820716;4,00E+07;en;12149;6.9;2839;7,602059991;8,123265817;97630;The Greatest Manhunt in History;19/12/2012;18;R;Drama;2012;oct-14;oct-19
Jack Reacher;218340595;6,00E+07;en;16197;6.5;4516;7,77815125;8,339134489;75780;The Law Has Limits. He Does Not.;20/12/2012;80;PG-13;Crime;2012;oct-14;oct-19
Django Unchained;425368238;1,00E+08;en;33118;8.1;17583;8;8,628765058;68718;The D is silent. Payback won't be;25/12/2012;18;R;Drama;2012;oct-14;oct-19
Texas Chainsaw 3D;0;1,00E+07;en;11681;5.3;903;7;1;76617;Evil wears many faces.;3/01/2013;27;R;Horror;2013;oct-14;oct-19
Hansel & Gretel: Witch Hunters;224803475;5,00E+07;en;14057;5.9;4881;7,698970004;8,35180302;60304;Classic tale. New twist.;17/01/2013;28;R;Action;2013;oct-14;oct-19
Batman: The Dark Knight Returns, Part 2;0;3500000;en;11424;7.9;796;6,544068044;1;142061;Justice Returns... Vengeance Returns... Redemption Comes to Gotham.;18/01/2013;28;PG-13;Action;2013;oct-14;oct-19
Welcome to the Punch;9747;8500000;en;14907;5.8;402;6,929418926;3,988870966;93828;A Stunning, Intelligent Thriller;15/03/2013;28;R;Action;2013;oct-14;oct-19
The Croods;587204668;1.35e+08;en;15238;6.8;4315;#°VALOR!;8,768789499;49519;Meet the first modern family.;20/03/2013;28;PG;Action;2013;oct-14;oct-19
The Conjuring;319494638;1.3e+07;en;14554;7.5;6735;#°VALOR!;8,504463574;138843;Based on the true case files of the Warrens;20/03/2013;27;R;Horror;2013;oct-14;oct-19
Oblivion;286168572;1.2e+08;en;20578;6.5;7499;#°VALOR!;8,456621936;75612;Earth is a memory worth fighting for;10/04/2013;28;PG-13;Action;2013;oct-14;oct-19
Iron Man 3;1215439994;2,00E+08;en;21434;6.9;15586;8,301029996;9,084733523;68721;Unleash the power behind the armor.;18/04/2013;28;PG-13;Action;2013;oct-14;oct-19
Star Trek Into Darkness;467365246;1.9e+08;en;14602;7.3;6677;#°VALOR!;8,669656414;54138;Earth Will Fall;5/05/2013;28;PG-13;Action;2013;oct-14;oct-19
The Great Gatsby;351040419;1.05e+08;en;17096;7.4;8050;#°VALOR!;8,545357124;64682;Reserving judgments is a matter of infinite hope... I come to the admission that it has a limit.;10/05/2013;18;PG-13;Drama;2013;oct-14;oct-19
Now You See Me;117698894;7.5e+07;en;16888;7.4;10943;#°VALOR!;8,070772382;75656;4 amazing magicians. 3 impossible heists. 1 billion dollars. This is no illusion.;29/05/2013;53;PG-13;Thriller;2013;oct-14;oct-19
Man of Steel;668045518;2.25e+08;en;26031;6.5;10611;#°VALOR!;8,824806055;49521;You will believe that a man can fly.;12/06/2013;28;PG-13;Action;2013;oct-14;oct-19
Monsters University;743559607;2,00E+08;en;17347;7;7061;8,301029996;8,871315789;62211;School never looked this scary.;20/06/2013;16;G;Animation;2013;oct-14;oct-19
World War Z;531865000;2,00E+08;en;21.02;6.7;10113;8,301029996;8,725801412;72190;Remember Philly!;20/06/2013;28;PG-13;Action;2013;oct-14;oct-19
Despicable Me 2;970761885;7.6e+07;en;27.66;6.9;8005;#°VALOR!;8,987112716;93456;Back 2 Work;25/06/2013;16;PG;Animation;2013;oct-14;oct-19
Pacific Rim;407602906;1.8e+08;en;18923;6.8;8318;#°VALOR!;8,610237272;68726;To Fight Monsters, We Created Monsters;11/07/2013;28;PG-13;Action;2013;oct-14;oct-19
Turbo;282570682;1.35e+08;en;13262;6.1;1983;#°VALOR!;8,4511271;77950;SLO NO MO;11/07/2013;16;PG;Animation;2013;oct-14;oct-19
Kick-Ass 2;60700000;2.8e+07;en;15766;6.4;4180;#°VALOR!;7,783188691;59859;You Can't Fight Your Destiny.;17/07/2013;28;R;Action;2013;oct-14;oct-19
Snowpiercer;86758912;39200000;ko;22155;6.8;5546;7,593286067;7,938314097;110415;AD 2031, the passengers in the train are the only survivors on Earth.;1/08/2013;28;R;Action;2013;oct-14;oct-19
Elysium;286140700;1.15e+08;en;17169;6.4;5932;#°VALOR!;8,456579635;68724;He can save us all.;7/08/2013;28;R;Action;2013;oct-14;oct-19
Riddick;98337295;3.8e+07;en;13741;6.2;2714;#°VALOR!;7,992718258;87421;Survival Is His Revenge;2/09/2013;28;R;Action;2013;oct-14;oct-19
Begin Again;63464861;8,00E+06;en;20348;7.2;2316;6,903089987;7,802533333;198277;You're only as strong as your next move.;7/09/2013;35;R;Comedy;2013;oct-14;oct-19
Prisoners;122126687;4.6e+07;en;13889;8;6573;#°VALOR!;8,086810576;146233;Every moment matters.;18/09/2013;80;R;Crime;2013;oct-14;oct-19
Cloudy with a Chance of Meatballs 2;248384621;7.8e+07;en;11508;6.4;1919;#°VALOR!;8,395124703;109451;Something big was leftover.;26/09/2013;16;PG;Animation;2013;oct-14;oct-19
Gravity;716392705;1.05e+08;en;21149;7.2;10705;#°VALOR!;8,855151155;49047;Don't Let Go;3/10/2013;18;PG-13;Drama;2013;oct-14;oct-19
Escape Plan;122915111;5,00E+07;en;16288;6.7;3204;7,698970004;8,089605278;107846;No one breaks out alone.;9/10/2013;28;R;Action;2013;oct-14;oct-19
The Young and Prodigious T.S. Spivet;9494789;3.3e+07;en;8674;6.8;443;#°VALOR!;6,977485318;157841;NA;16/10/2013;12;G;Adventure;2013;oct-14;oct-19
12 Years a Slave;1.87e+08;2,00E+07;en;17143;7.9;7485;7,301029996;#°VALOR!;76203;The extraordinary true story of Solomon Northup;18/10/2013;18;R;Drama;2013;oct-14;oct-19
Thor: The Dark World;644571402;1.7e+08;en;23975;6.6;11377;#°VALOR!;8,809271033;76338;Delve into the darkness;29/10/2013;28;PG-13;Action;2013;oct-14;oct-19
Suck Me Shakespeer;0;5,00E+06;de;9572;7.1;1184;6,698970004;1;233063;NA;7/11/2013;35;R;Comedy;2013;oct-14;oct-19
The Hunger Games: Catching Fire;847423452;1.3e+08;en;18844;7.4;12195;#°VALOR!;8,928100479;101299;Every revolution begins with a spark.;15/11/2013;28;PG-13;Action;2013;oct-14;oct-19
Dallas Buyers Club;55198285;5,00E+06;en;10706;7.9;5475;6,698970004;7,741925584;152532;Sometimes it takes a hustler to change the world;17/11/2013;18;R;Drama;2013;oct-14;oct-19
The Tale of the Princess Kaguya;24186232;49300000;ja;10384;8.1;768;7,692846919;7,383568214;149871;A princess's crime and punishment;23/11/2013;16;PG;Animation;2013;oct-14;oct-19
Frozen;1274219009;1.5e+08;en;36991;7.3;11241;#°VALOR!;9,10524408;109445;Only the act of true love will thaw a frozen heart.;27/11/2013;12;PG;Adventure;2013;oct-14;oct-19
The Hobbit: The Desolation of Smaug;958400000;2.5e+08;en;20593;7.6;8527;#°VALOR!;8,981546805;57158;Beyond darkness... beyond desolation... lies the greatest danger of all.;11/12/2013;28;PG-13;Action;2013;oct-14;oct-19
Her;47351251;2.3e+07;en;17195;7.9;9101;#°VALOR!;7,675331457;152601;A Spike Jonze Love Story;18/12/2013;18;R;Drama;2013;oct-14;oct-19
Lone Survivor;149295601;4,00E+07;en;14179;7.4;2559;7,602059991;8,174047011;193756;Based on true acts of courage;24/12/2013;28;R;Action;2013;oct-14;oct-19
The Wolf of Wall Street;392000694;1,00E+08;en;31267;8;14264;8;8,593286836;106646;EARN. SPEND. PARTY.;25/12/2013;80;R;Crime;2013;oct-14;oct-19
Nymphomaniac: Vol. II;2227167;0;en;16745;6.7;1723;1;6,347752783;249397;Forget About Love;25/12/2013;18;NR;Drama;2013;oct-14;oct-19
Labor Day;20275812;1.8e+07;en;12286;6.9;617;#°VALOR!;7,306978256;130150;NA;27/12/2013;18;PG-13;Drama;2013;oct-14;oct-19
The Grand Budapest Hotel;174600318;3,00E+07;en;19907;8;9138;7,477121255;8,24204503;120467;A murder case of Madam D. With enormous wealth and the most outrageous events surrounding her sudden death!;26/02/2014;35;R;Comedy;2014;oct-14;oct-19
Divergent;288747895;0;en;16867;6.9;9131;1;8,460518827;157350;What makes you different makes you dangerous.;14/03/2014;28;PG-13;Action;2014;oct-14;oct-19
X-Men: Days of Future Past;747862775;2.5e+08;en;21.09;7.5;10994;#°VALOR!;8,873821917;127585;To save the future, they must alter the past;15/05/2014;28;PG-13;Action;2014;oct-14;oct-19
Edge of Tomorrow;370541256;1.78e+08;en;21.49;7.6;9004;#°VALOR!;8,568836569;137113;Live, Die, Repeat;27/05/2014;28;PG-13;Action;2014;oct-14;oct-19
Maleficent;758539785;1.8e+08;en;33926;7.1;9394;#°VALOR!;8,879978364;102651;Don't believe the fairy tale.;28/05/2014;28;PG;Action;2014;oct-14;oct-19
How to Train Your Dragon 2;609123048;1.45e+08;en;19533;7.7;6327;#°VALOR!;8,784705033;82702;The training is over.;9/06/2014;28;PG;Action;2014;oct-14;oct-19
Dawn of the Planet of the Apes;710644566;1.7e+08;en;22.68;7.3;7739;#°VALOR!;8,85165244;119450;One last chance for peace.;26/06/2014;28;PG-13;Action;2014;oct-14;oct-19
The Purge: Anarchy;111928365;9,00E+06;en;25309;6.6;4220;6,954242509;8,04894016;238636;An American tradition;17/07/2014;27;R;Horror;2014;oct-14;oct-19
Sex Tape;126069509;4,00E+07;en;22208;5.3;2957;7,602059991;8,100610061;225886;A movie about a movie they don't want you to see.;17/07/2014;35;R;Comedy;2014;oct-14;oct-19
Guardians of the Galaxy;772776600;1.7e+08;en;120.19;7.9;19879;#°VALOR!;8,888053963;118340;All heroes start somewhere.;30/07/2014;28;PG-13;Action;2014;oct-14;oct-19
Teenage Mutant Ninja Turtles;477200000;1.25e+08;en;25569;5.8;4672;#°VALOR!;8,678700435;98566;Mysterious. Dangerous. Reptilious. You've never seen heroes like this.;7/08/2014;28;PG-13;Action;2014;oct-14;oct-19
Sin City: A Dame to Kill For;39407616;6.5e+07;en;21198;6.3;2480;#°VALOR!;7,595580163;189;There is no justice without sin.;20/08/2014;80;R;Crime;2014;oct-14;oct-19
Birdman or (The Unexpected Virtue of Ignorance);103215094;1.8e+07;en;32161;7.5;8841;#°VALOR!;8,013743212;194662;NA;27/08/2014;35;R;Comedy;2014;oct-14;oct-19
Before I Go to Sleep;15447154;2.2e+07;en;13194;6.5;1238;#°VALOR!;7,188848476;204922;Who do you trust?;3/09/2014;9648;R;Mystery;2014;oct-14;oct-19
The Maze Runner;348319861;3.4e+07;en;30873;7.1;11625;#°VALOR!;8,541978238;198663;Remember. Survive. Run.;10/09/2014;28;PG-13;Action;2014;oct-14;oct-19
The Equalizer;192330738;5.5e+07;en;34045;7.2;5582;#°VALOR!;8,284048698;156022;What do you see when you look at me?;24/09/2014;53;R;Thriller;2014;oct-14;oct-19
Gone Girl;369330363;6.1e+07;en;30579;7.9;11881;#°VALOR!;8,567415013;210577;You don't know what you've got 'til it's...;1/10/2014;18;R;Drama;2014;oct-14;oct-19
Dracula Untold;217124280;7,00E+07;en;28.1;6.3;4096;7,84509804;8,336708391;49017;Every bloodline has a beginning;1/10/2014;28;PG-13;Action;2014;oct-14;oct-19
Automata;0;7,00E+06;en;11644;5.7;1042;6,84509804;1;262543;Your time is coming to an end ‚Äì Ours is now beginning;9/10/2014;53;R;Thriller;2014;oct-14;oct-19
Whiplash;13092000;3300000;en;23788;8.4;9125;6,51851394;7,117005997;244786;The road to greatness can take you to the edge.;10/10/2014;18;R;Drama;2014;oct-14;oct-19
The Loft;10076790;1.4e+07;en;14104;6.4;858;#°VALOR!;7,003322208;72784;The right place to do wrong.;14/10/2014;53;R;Thriller;2014;oct-14;oct-19
Fury;211817906;6.8e+07;en;36485;7.4;7511;#°VALOR!;8,32596267;228150;War never ends quietly.;15/10/2014;28;R;Action;2014;oct-14;oct-19
John Wick;88761661;2,00E+07;en;38502;7.2;11812;7,301029996;7,948225421;245891;Don't set him off.;22/10/2014;28;R;Action;2014;oct-14;oct-19
Nightcrawler;50300000;8500000;en;28.5;7.7;6667;6,929418926;7,701567985;242582;The city shines brightest at night;23/10/2014;80;R;Crime;2014;oct-14;oct-19
Big Hero 6;657818612;1.65e+08;en;240904;7.8;11192;#°VALOR!;8,818106157;177572;NA;24/10/2014;28;PG;Action;2014;oct-14;oct-19
Ouija;103590271;5,00E+06;en;17911;5.1;1866;6,698970004;8,015318969;242512;Keep telling yourself it's just a game;24/10/2014;27;PG-13;Horror;2014;oct-14;oct-19
Love Affair;0;0;ko;16662;7.5;5;1;1;302945;NA;30/10/2014;18;PG-13;Drama;2014;oct-14;oct-19
Interstellar;675120017;1.65e+08;en;36347;8.3;21073;#°VALOR!;8,829380985;157336;Mankind was born on Earth. It was never meant to die here.;5/11/2014;12;PG-13;Adventure;2014;oct-14;oct-19
The Imitation Game;233555708;1.4e+07;en;27293;8.1;11543;#°VALOR!;8,368390486;205596;The true enigma was the man who cracked the code.;14/11/2014;18;PG-13;Drama;2014;oct-14;oct-19
The Hunger Games: Mockingjay - Part 1;752100229;1.25e+08;en;34265;6.8;11046;#°VALOR!;8,876275721;131631;Fire burns brighter in the darkness;18/11/2014;12;PG-13;Adventure;2014;oct-14;oct-19
Penguins of Madagascar;373552094;1.32e+08;en;21732;6.4;2528;#°VALOR!;8,572351175;270946;The Movie Event That Will Blow Their Cover;22/11/2014;12;PG;Adventure;2014;oct-14;oct-19
Exodus: Gods and Kings;268031828;1.4e+08;en;18784;5.8;3172;#°VALOR!;8,428186368;147441;Once brothers, now enemies.;3/12/2014;28;PG-13;Action;2014;oct-14;oct-19
