"","film","revenue","budget","language","popularity","vote.average","vote.count","id","tagline","release.date","genre","certification","genre_txt","year","lustrum","decade","log_budget","log_rev"
"1705","The Avengers","1519557910","2.2e+08","en",32462,7.7,21641,"24428","Some assembly required.","25/04/2012",28,"PG-13","Action",2012,"oct-14","oct-19",2.03342375548695,2.45939248775923
"1706","Sexual Chronicles of a French Family","0","0","fr",17486,4.5,176,"112160",NA,"9/05/2012",35,NA,"Comedy",2012,"oct-14","oct-19",0.301029995663981,0.301029995663981
"1707","Men in Black 3","624026776","2.25e+08","en",15132,6.4,7141,"41154","They are back... in time.","23/05/2012",28,"PG-13","Action",2012,"oct-14","oct-19",2.02530586526477,3.09586645347854
"1708","Prometheus","403170142","1.3e+08","en",21038,6.4,8065,"70981","The Search for Our Beginning Could Lead to Our End.","30/05/2012",12,"R","Adventure",2012,"oct-14","oct-19",1.44715803134222,2.98766626492627
"1709","Snow White and the Huntsman","396600000","1.7e+08","en",15013,5.9,5772,"58595","The Fairytale is Over","30/05/2012",12,"PG-13","Adventure",2012,"oct-14","oct-19",1.66275783168157,2.97863694838447
"1710","The Concubine","0","0","ko",16239,6,35,"122126",NA,"6/06/2012",18,"R","Drama",2012,"oct-14","oct-19",0.301029995663981,0.301029995663981
"1711","Madagascar 3: Europe's Most Wanted","746921274","1.45e+08","en",14682,6.5,3825,"80321","Six years ago, they disappeared without a trace. Next summer, they finally resurface.","6/06/2012",16,"PG","Animation",2012,"oct-14","oct-19",1.47712125471966,3.13289976994448
"1712","Blue Lagoon: The Awakening","0","0","en",11552,6.4,876,"115290","The Awakening","16/06/2012",18,NA,"Drama",2012,"oct-14","oct-19",0.301029995663981,0.301029995663981
"1713","Brave","538983207","1.85e+08","en",30464,6.9,9105,"62177","Change your fate.","21/06/2012",28,"PG","Action",2012,"oct-14","oct-19",1.68124123737559,3.06370855939142
"1714","The Amazing Spider-Man","752215857","2.15e+08","en",23.08,6.5,11429,"1930","The untold story begins.","27/06/2012",28,"PG-13","Action",2012,"oct-14","oct-19",2.01283722470517,3.13449585583467
"1715","The Dark Knight Rises","1081041287","2.5e+08","en",26638,7.7,15402,"49026","The Legend Ends","16/07/2012",28,"PG-13","Action",2012,"oct-14","oct-19",2.06818586174616,1.89209460269048
"1716","Wolf Children","0","0","ja",9.15,8.2,1225,"110420","Love wildly","21/07/2012",16,"PG","Animation",2012,"oct-14","oct-19",0.301029995663981,0.301029995663981
"1717","Step Up Revolution","140470746","3.3e+07","en",10059,6.9,1397,"85446","One Step Can Change Your World","26/07/2012",18,"PG-13","Drama",2012,"oct-14","oct-19",2.17609125905568,2.38560627359831
"1718","Total Recall","198802074","1.25e+08","en",19867,5.9,3794,"64635","What Is Real?","2/08/2012",28,"PG-13","Action",2012,"oct-14","oct-19",1.23044892137827,2.64542226934909
"1719","The Expendables 2","312573423","1,00E+08","en",18158,6.2,4606,"76163","Back for War.","8/08/2012",28,"R","Action",2012,"oct-14","oct-19",0.778151250383644,2.88930170250631
"1720","The Bourne Legacy","276572938","1.3e+08","en",13591,6.1,3941,"49040","There Was Never Just One","8/08/2012",28,"PG-13","Action",2012,"oct-14","oct-19",1.44715803134222,2.83122969386706
"1721","Batman: The Dark Knight Returns, Part 1","0","3500000","en",16643,7.7,820,"123025","Old heroes never die. They just get darker.","6/09/2012",28,"PG-13","Action",2012,"oct-14","oct-19",2.22530928172586,0.301029995663981
"1722","Stolen","2106557","3.5e+07","en",11078,5.3,629,"127493","Never steal from the world's greatest thief.","6/09/2012",28,"R","Action",2012,"oct-14","oct-19",2.1846914308176,2.69372694892365
"1723","Silver Linings Playbook","236412453","2.1e+07","en",12739,7.1,8419,"82693","Watch For The Signs","8/09/2012",35,"R","Comedy",2012,"oct-14","oct-19",2.02118929906994,2.7664128471124
"1724","The Perks of Being a Wallflower","33400000","1.3e+07","en",13371,7.7,6683,"84892","We are infinite.","20/09/2012",18,"PG-13","Drama",2012,"oct-14","oct-19",1.43136376415899,2.91275330367132
"1725","The Hunt","18309793","3800000","da",16035,8.1,1856,"103663","The lie is spreading.","24/09/2012",18,"R","Drama",2012,"oct-14","oct-19",2.23552844690755,2.60205999132796
"1726","Pitch Perfect","115350426","1.7e+07","en",14998,7.3,4687,"114150","Get pitch slapped.","28/09/2012",35,"PG-13","Comedy",2012,"oct-14","oct-19",1.65321251377534,2.04139268515822
"1727","Argo","232324128","44500000","en",12319,7.2,5632,"68734","The movie was fake. The mission was real.","11/10/2012",18,"R","Drama",2012,"oct-14","oct-19",2.27875360095283,2.75663610824585
"1728","The First Time","22836","0","en",9042,7,1559,"84199","Nervous is normal.","19/10/2012",18,"PG-13","Drama",2012,"oct-14","oct-19",0.301029995663981,2.74585519517373
"1729","Skyfall","1108561013","2,00E+08","en",23674,7.1,11273,"37724","Think on your sins.","25/10/2012",28,"PG-13","Action",2012,"oct-14","oct-19",2.00432137378264,1.95424250943932
"1730","Cloud Atlas","130482868","1.02e+08","en",16694,6.8,4931,"83542","Everything is Connected","26/10/2012",18,"R","Drama",2012,"oct-14","oct-19",0.845098040014257,2.30749603791321
"1731","Wreck-It Ralph","471222889","1.65e+08","en",20304,7.3,8620,"82690","The story of a regular guy just looking for a little wreck-ognition.","1/11/2012",12,"PG","Adventure",2012,"oct-14","oct-19",1.5910646070265,3.02897770520878
"1732","The Twilight Saga: Breaking Dawn - Part 2","8.29e+08","1.2e+08","en",17381,6.3,5740,"50620","The epic finale that will live forever.","13/11/2012",12,"PG-13","Adventure",2012,"oct-14","oct-19",1.32221929473392,3.15044940946088
"1733","The Hobbit: An Unexpected Journey","1021103568","2.5e+08","en",25693,7.2,13069,"49051","From the smallest beginnings come the greatest legends.","26/11/2012",28,"PG-13","Action",2012,"oct-14","oct-19",2.06818586174616,1.53147891704226
"1734","Les Mis̩rables","441809770","6.1e+07","en",15598,7.4,3663,"82695","Fight. Dream. Hope. Love.","18/12/2012",18,"PG-13","Drama",2012,"oct-14","oct-19",2.34635297445064,3.01199311465926
"1735","Zero Dark Thirty","132820716","4,00E+07","en",12149,6.9,2839,"97630","The Greatest Manhunt in History","19/12/2012",18,"R","Drama",2012,"oct-14","oct-19",2.24551266781415,2.33445375115093
"1736","Jack Reacher","218340595","6,00E+07","en",16197,6.5,4516,"75780","The Law Has Limits. He Does Not.","20/12/2012",80,"PG-13","Crime",2012,"oct-14","oct-19",2.34439227368511,2.72181061521255
"1737","Django Unchained","425368238","1,00E+08","en",33118,8.1,17583,"68718","The D is silent. Payback won't be","25/12/2012",18,"R","Drama",2012,"oct-14","oct-19",0.778151250383644,3.001733712809
"1738","Texas Chainsaw 3D","0","1,00E+07","en",11681,5.3,903,"76617","Evil wears many faces.","3/01/2013",27,"R","Horror",2013,"oct-14","oct-19",0.698970004336019,0.301029995663981
"1739","Hansel & Gretel: Witch Hunters","224803475","5,00E+07","en",14057,5.9,4881,"60304","Classic tale. New twist.","17/01/2013",28,"R","Action",2013,"oct-14","oct-19",2.30319605742049,2.73559889969818
"1740","Batman: The Dark Knight Returns, Part 2","0","3500000","en",11424,7.9,796,"142061","Justice Returns... Vengeance Returns... Redemption Comes to Gotham.","18/01/2013",28,"PG-13","Action",2013,"oct-14","oct-19",2.22530928172586,0.301029995663981
"1741","Welcome to the Punch","9747","8500000","en",14907,5.8,402,"93828","A Stunning, Intelligent Thriller","15/03/2013",28,"R","Action",2013,"oct-14","oct-19",2.4345689040342,3.18780263871842
"1742","The Croods","587204668","1.35e+08","en",15238,6.8,4315,"49519","Meet the first modern family.","20/03/2013",28,"PG","Action",2013,"oct-14","oct-19",1.36172783601759,3.07990446766672
"1743","The Conjuring","319494638","1.3e+07","en",14554,7.5,6735,"138843","Based on the true case files of the Warrens","20/03/2013",27,"R","Horror",2013,"oct-14","oct-19",1.43136376415899,2.89486965674525
"1744","Oblivion","286168572","1.2e+08","en",20578,6.5,7499,"75612","Earth is a memory worth fighting for","10/04/2013",28,"PG-13","Action",2013,"oct-14","oct-19",1.32221929473392,2.84385542262316
"1745","Iron Man 3","1215439994","2,00E+08","en",21434,6.9,15586,"68721","Unleash the power behind the armor.","18/04/2013",28,"PG-13","Action",2013,"oct-14","oct-19",2.00432137378264,2.18752072083646
"1746","Star Trek Into Darkness","467365246","1.9e+08","en",14602,7.3,6677,"54138","Earth Will Fall","5/05/2013",28,"PG-13","Action",2013,"oct-14","oct-19",1.7160033436348,3.02694162795903
"1747","The Great Gatsby","351040419","1.05e+08","en",17096,7.4,8050,"64682","Reserving judgments is a matter of infinite hope... I come to the admission that it has a limit.","10/05/2013",18,"PG-13","Drama",2013,"oct-14","oct-19",0.954242509439325,2.93399316383124
"1748","Now You See Me","117698894","7.5e+07","en",16888,7.4,10943,"75656","4 amazing magicians. 3 impossible heists. 1 billion dollars. This is no illusion.","29/05/2013",53,"PG-13","Thriller",2013,"oct-14","oct-19",2.39093510710338,2.10720996964787
"1749","Man of Steel","668045518","2.25e+08","en",26031,6.5,10611,"49521","You will believe that a man can fly.","12/06/2013",28,"PG-13","Action",2013,"oct-14","oct-19",2.02530586526477,3.1078880251828
"1750","Monsters University","743559607","2,00E+08","en",17347,7,7061,"62211","School never looked this scary.","20/06/2013",16,"G","Animation",2013,"oct-14","oct-19",2.00432137378264,3.13161866434913
"1751","World War Z","531865000","2,00E+08","en",21.02,6.7,10113,"72190","Remember Philly!","20/06/2013",28,"PG-13","Action",2013,"oct-14","oct-19",2.00432137378264,3.06032002868829
"1752","Despicable Me 2","970761885","7.6e+07","en",27.66,6.9,8005,"93456","Back 2 Work","25/06/2013",16,"PG","Animation",2013,"oct-14","oct-19",2.39269695325967,3.18752072083646
"1753","Pacific Rim","407602906","1.8e+08","en",18923,6.8,8318,"68726","To Fight Monsters, We Created Monsters","11/07/2013",28,"PG-13","Action",2013,"oct-14","oct-19",1.69897000433602,2.99078269180314
"1754","Turbo","282570682","1.35e+08","en",13262,6.1,1983,"77950","SLO NO MO","11/07/2013",16,"PG","Animation",2013,"oct-14","oct-19",1.36172783601759,2.83884909073726
"1755","Kick-Ass 2","60700000","2.8e+07","en",15766,6.4,4180,"59859","You Can't Fight Your Destiny.","17/07/2013",28,"R","Action",2013,"oct-14","oct-19",2.08278537031645,3.0899051114394
"1756","Snowpiercer","86758912","39200000","ko",22155,6.8,5546,"110415","AD 2031, the passengers in the train are the only survivors on Earth.","1/08/2013",28,"R","Action",2013,"oct-14","oct-19",2.2380461031288,3.16643011384328
"1757","Elysium","286140700","1.15e+08","en",17169,6.4,5932,"68724","He can save us all.","7/08/2013",28,"R","Action",2013,"oct-14","oct-19",1.11394335230684,2.84323277809801
"1758","Riddick","98337295","3.8e+07","en",13741,6.2,2714,"87421","Survival Is His Revenge","2/09/2013",28,"R","Action",2013,"oct-14","oct-19",2.19312459835446,3.18977095634687
"1759","Begin Again","63464861","8,00E+06","en",20348,7.2,2316,"198277","You're only as strong as your next move.","7/09/2013",35,"R","Comedy",2013,"oct-14","oct-19",2.41329976408125,3.0982975364947
"1760","Prisoners","122126687","4.6e+07","en",13889,8,6573,"146233","Every moment matters.","18/09/2013",80,"R","Crime",2013,"oct-14","oct-19",2.25767857486918,2.19312459835446
"1761","Cloudy with a Chance of Meatballs 2","248384621","7.8e+07","en",11508,6.4,1919,"109451","Something big was leftover.","26/09/2013",16,"PG","Animation",2013,"oct-14","oct-19",2.39445168082622,2.78958071216443
"1762","Gravity","716392705","1.05e+08","en",21149,7.2,10705,"49047","Don't Let Go","3/10/2013",18,"PG-13","Drama",2013,"oct-14","oct-19",0.954242509439325,3.12515582958053
"1763","Escape Plan","122915111","5,00E+07","en",16288,6.7,3204,"107846","No one breaks out alone.","9/10/2013",28,"R","Action",2013,"oct-14","oct-19",2.30319605742049,2.21748394421391
"1764","The Young and Prodigious T.S. Spivet","9494789","3.3e+07","en",8674,6.8,443,"157841",NA,"16/10/2013",12,"G","Adventure",2013,"oct-14","oct-19",2.17609125905568,3.18155777386279
"1765","12 Years a Slave","1.87e+08","2,00E+07","en",17143,7.9,7485,"76203","The extraordinary true story of Solomon Northup","18/10/2013",18,"R","Drama",2013,"oct-14","oct-19",2,1.32221929473392
"1766","Thor: The Dark World","644571402","1.7e+08","en",23975,6.6,11377,"76338","Delve into the darkness","29/10/2013",28,"PG-13","Action",2013,"oct-14","oct-19",1.66275783168157,3.10105935490812
"1767","Suck Me Shakespeer","0","5,00E+06","de",9572,7.1,1184,"233063",NA,"7/11/2013",35,"R","Comedy",2013,"oct-14","oct-19",2.30102999566398,0.301029995663981
"1768","The Hunger Games: Catching Fire","847423452","1.3e+08","en",18844,7.4,12195,"101299","Every revolution begins with a spark.","15/11/2013",28,"PG-13","Action",2013,"oct-14","oct-19",1.44715803134222,3.16136800223497
"1769","Dallas Buyers Club","55198285","5,00E+06","en",10706,7.9,5475,"152532","Sometimes it takes a hustler to change the world","17/11/2013",18,"R","Drama",2013,"oct-14","oct-19",2.30102999566398,3.06744284277638
"1770","The Tale of the Princess Kaguya","24186232","49300000","ja",10384,8.1,768,"149871","A princess's crime and punishment","23/11/2013",16,"PG","Animation",2013,"oct-14","oct-19",2.29446622616159,2.77524625974024
"1771","Frozen","1274219009","1.5e+08","en",36991,7.3,11241,"109445","Only the act of true love will thaw a frozen heart.","27/11/2013",12,"PG","Adventure",2013,"oct-14","oct-19",1.56820172406699,2.27875360095283
"1772","The Hobbit: The Desolation of Smaug","958400000","2.5e+08","en",20593,7.6,8527,"57158","Beyond darkness... beyond desolation... lies the greatest danger of all.","11/12/2013",28,"PG-13","Action",2013,"oct-14","oct-19",2.06818586174616,3.18412335423967
"1773","Her","47351251","2.3e+07","en",17195,7.9,9101,"152601","A Spike Jonze Love Story","18/12/2013",18,"R","Drama",2013,"oct-14","oct-19",2.04139268515822,3.02938377768521
"1774","Lone Survivor","149295601","4,00E+07","en",14179,7.4,2559,"193756","Based on true acts of courage","24/12/2013",28,"R","Action",2013,"oct-14","oct-19",2.24551266781415,2.44404479591808
"1775","The Wolf of Wall Street","392000694","1,00E+08","en",31267,8,14264,"106646","EARN. SPEND. PARTY.","25/12/2013",80,"R","Crime",2013,"oct-14","oct-19",0.778151250383644,2.97634997900327
"1776","Nymphomaniac: Vol. II","2227167","0","en",16745,6.7,1723,"249397","Forget About Love","25/12/2013",18,"NR","Drama",2013,"oct-14","oct-19",0.301029995663981,2.73319726510657
"1777","Labor Day","20275812","1.8e+07","en",12286,6.9,617,"130150",NA,"27/12/2013",18,"PG-13","Drama",2013,"oct-14","oct-19",1.69019608002851,2.67117284271508
"1778","The Grand Budapest Hotel","174600318","3,00E+07","en",19907,8,9138,"120467","A murder case of Madam D. With enormous wealth and the most outrageous events surrounding her sudden death!","26/02/2014",35,"R","Comedy",2014,"oct-14","oct-19",2.16435285578444,2.56584781867352
"1779","Divergent","288747895","0","en",16867,6.9,9131,"157350","What makes you different makes you dangerous.","14/03/2014",28,"PG-13","Action",2014,"oct-14","oct-19",0.301029995663981,2.85125834871908
"1780","X-Men: Days of Future Past","747862775","2.5e+08","en",21.09,7.5,10994,"127585","To save the future, they must alter the past","15/05/2014",28,"PG-13","Action",2014,"oct-14","oct-19",2.06818586174616,3.13321945673249
"1781","Edge of Tomorrow","370541256","1.78e+08","en",21.49,7.6,9004,"137113","Live, Die, Repeat","27/05/2014",28,"PG-13","Action",2014,"oct-14","oct-19",1.64345267648619,2.95568775031351
"1782","Maleficent","758539785","1.8e+08","en",33926,7.1,9394,"102651","Don't believe the fairy tale.","28/05/2014",28,"PG","Action",2014,"oct-14","oct-19",1.69897000433602,3.13735411137073
"1783","How to Train Your Dragon 2","609123048","1.45e+08","en",19533,7.7,6327,"82702","The training is over.","9/06/2014",28,"PG","Action",2014,"oct-14","oct-19",1.47712125471966,3.09131515969722
"1784","Dawn of the Planet of the Apes","710644566","1.7e+08","en",22.68,7.3,7739,"119450","One last chance for peace.","26/06/2014",28,"PG-13","Action",2014,"oct-14","oct-19",1.66275783168157,3.12287092286444
"1785","The Purge: Anarchy","111928365","9,00E+06","en",25309,6.6,4220,"238636","An American tradition","17/07/2014",27,"R","Horror",2014,"oct-14","oct-19",2.44404479591808,1.96848294855394
"1786","Sex Tape","126069509","4,00E+07","en",22208,5.3,2957,"225886","A movie about a movie they don't want you to see.","17/07/2014",35,"R","Comedy",2014,"oct-14","oct-19",2.24551266781415,2.26245108973043
"1787","Guardians of the Galaxy","772776600","1.7e+08","en",120.19,7.9,19879,"118340","All heroes start somewhere.","30/07/2014",28,"PG-13","Action",2014,"oct-14","oct-19",1.66275783168157,3.14082218010931
"1788","Teenage Mutant Ninja Turtles","477200000","1.25e+08","en",25569,5.8,4672,"98566","Mysterious. Dangerous. Reptilious. You've never seen heroes like this.","7/08/2014",28,"PG-13","Action",2014,"oct-14","oct-19",1.23044892137827,3.03140846425162
"1789","Sin City: A Dame to Kill For","39407616","6.5e+07","en",21198,6.3,2480,"189","There is no justice without sin.","20/08/2014",80,"R","Crime",2014,"oct-14","oct-19",2.35218251811136,2.97772360528885
"1790","Birdman or (The Unexpected Virtue of Ignorance)","103215094","1.8e+07","en",32161,7.5,8841,"194662",NA,"27/08/2014",35,"R","Comedy",2014,"oct-14","oct-19",1.69019608002851,1.65321251377534
