"","film","revenue","budget","language","popularity","runtime","vote average","vote count","id","release date","certification","genre","genre_txt","log_budget","log_revenue","log_popularity","budgtet_mill","rev_mil","year","lustrum","decade"
"1447","Amadeus",51973029,1.8e+07,"en",15237,160,8,2356,279,1984-09-06,"R",18,"Drama",16.7058823158604,17.7662354689114,9.63148195946935,180,519.73,1984,"80-84","80-89"
"1448","Amadeus",51973029,1.8e+07,"en",15237,160,8,2356,279,1984-09-06,"R",36,"History",16.7058823158604,17.7662354689114,9.63148195946935,180,519.73,1984,"80-84","80-89"
"1449","Amadeus",51973029,1.8e+07,"en",15237,160,8,2356,279,1984-09-06,"R",10402,"Music",16.7058823158604,17.7662354689114,9.63148195946935,180,519.73,1984,"80-84","80-89"
"1450","Blood Simple",3851855,1500000,"en",7765,97,7.4,636,11368,1984-09-07,"R",80,"Crime",14.2209756660724,15.1640654084087,8.95738173558279,15,38.52,1984,"80-84","80-89"
"1451","Blood Simple",3851855,1500000,"en",7765,97,7.4,636,11368,1984-09-07,"R",18,"Drama",14.2209756660724,15.1640654084087,8.95738173558279,15,38.52,1984,"80-84","80-89"
"1452","Blood Simple",3851855,1500000,"en",7765,97,7.4,636,11368,1984-09-07,"R",53,"Thriller",14.2209756660724,15.1640654084087,8.95738173558279,15,38.52,1984,"80-84","80-89"
"1453","Nineteen EightyFour",0,0,"en",7.6,113,6.9,707,9314,1984-10-10,"R",18,"Drama",1,1,2.02814824729229,0,0,1984,"80-84","80-89"
"1454","Nineteen EightyFour",0,0,"en",7.6,113,6.9,707,9314,1984-10-10,"R",878,"Science Fiction",1,1,2.02814824729229,0,0,1984,"80-84","80-89"
"1455","Nineteen EightyFour",0,0,"en",7.6,113,6.9,707,9314,1984-10-10,"R",53,"Thriller",1,1,2.02814824729229,0,0,1984,"80-84","80-89"
"1456","Double Trouble",0,0,"it",6695,99,6.9,282,8833,1984-10-19,"PG",28,"Action",1,1,8.80911625812527,0,0,1984,"80-84","80-89"
"1457","Double Trouble",0,0,"it",6695,99,6.9,282,8833,1984-10-19,"PG",35,"Comedy",1,1,8.80911625812527,0,0,1984,"80-84","80-89"
"1458","The Terminator",78371200,6400000,"en",25.14,108,7.5,7847,218,1984-10-26,"R",28,"Action",15.6718085483299,18.1769670708934,3.2244602031621,64,783.71,1984,"80-84","80-89"
"1459","The Terminator",78371200,6400000,"en",25.14,108,7.5,7847,218,1984-10-26,"R",878,"Science Fiction",15.6718085483299,18.1769670708934,3.2244602031621,64,783.71,1984,"80-84","80-89"
"1460","The Terminator",78371200,6400000,"en",25.14,108,7.5,7847,218,1984-10-26,"R",53,"Thriller",15.6718085483299,18.1769670708934,3.2244602031621,64,783.71,1984,"80-84","80-89"
"1461","The Killing Fields",34700291,14400000,"en",6544,142,7.6,347,625,1984-11-02,"R",18,"Drama",16.4827387645462,17.3622586310491,8.78630387828258,144,347,1984,"80-84","80-89"
"1462","The Killing Fields",34700291,14400000,"en",6544,142,7.6,347,625,1984-11-02,"R",36,"History",16.4827387645462,17.3622586310491,8.78630387828258,144,347,1984,"80-84","80-89"
"1463","The Killing Fields",34700291,14400000,"en",6544,142,7.6,347,625,1984-11-02,"R",10752,"War",16.4827387645462,17.3622586310491,8.78630387828258,144,347,1984,"80-84","80-89"
"1464","A Nightmare on Elm Street",25504513,1800000,"en",17244,91,7.3,2830,377,1984-11-14,"R",27,"Horror",14.4032972228664,17.0543659748616,9.75521953586703,18,255.05,1984,"80-84","80-89"
"1465","The Ewok Adventure",0,3e+06,"en",8437,96,5.5,116,1884,1984-11-25,NA,12,"Adventure",14.9141228466324,1,9.04038207416563,30,0,1984,"80-84","80-89"
"1466","The Ewok Adventure",0,3e+06,"en",8437,96,5.5,116,1884,1984-11-25,NA,10751,"Family",14.9141228466324,1,9.04038207416563,30,0,1984,"80-84","80-89"
"1467","The Ewok Adventure",0,3e+06,"en",8437,96,5.5,116,1884,1984-11-25,NA,14,"Fantasy",14.9141228466324,1,9.04038207416563,30,0,1984,"80-84","80-89"
"1468","The Ewok Adventure",0,3e+06,"en",8437,96,5.5,116,1884,1984-11-25,NA,878,"Science Fiction",14.9141228466324,1,9.04038207416563,30,0,1984,"80-84","80-89"
"1469","The Ewok Adventure",0,3e+06,"en",8437,96,5.5,116,1884,1984-11-25,NA,10770,"TV Movie",14.9141228466324,1,9.04038207416563,30,0,1984,"80-84","80-89"
"1470","2010",40400657,2.8e+07,"en",9113,116,6.7,500,4437,1984-12-06,"PG",878,"Science Fiction",17.1477150681395,17.5143566051754,9.11745724449613,280,404.01,1984,"80-84","80-89"
"1471","2010",40400657,2.8e+07,"en",9113,116,6.7,500,4437,1984-12-06,"PG",53,"Thriller",17.1477150681395,17.5143566051754,9.11745724449613,280,404.01,1984,"80-84","80-89"
"1472","Starman",28744356,2.2e+07,"en",6165,115,6.8,410,9663,1984-12-13,"PG",10749,"Romance",16.9065530113226,17.1739519928922,8.72664341559844,220,287.44,1984,"80-84","80-89"
"1473","Starman",28744356,2.2e+07,"en",6165,115,6.8,410,9663,1984-12-13,"PG",878,"Science Fiction",16.9065530113226,17.1739519928922,8.72664341559844,220,287.44,1984,"80-84","80-89"
"1474","Dune",30925690,4e+07,"en",12486,137,6.4,1177,841,1984-12-14,"PG-13",28,"Action",17.5043900120782,17.2470977880392,9.43236329562169,400,309.26,1984,"80-84","80-89"
"1475","Dune",30925690,4e+07,"en",12486,137,6.4,1177,841,1984-12-14,"PG-13",878,"Science Fiction",17.5043900120782,17.2470977880392,9.43236329562169,400,309.26,1984,"80-84","80-89"
"1476","Dune",30925690,4e+07,"en",12486,137,6.4,1177,841,1984-12-14,"PG-13",12,"Adventure",17.5043900120782,17.2470977880392,9.43236329562169,400,309.26,1984,"80-84","80-89"
"1477","Witness",68706993,1.2e+07,"en",7063,113,7.1,800,9281,1985-02-08,"R",80,"Crime",16.3004172077523,18.0453615424053,8.86262516940892,120,687.07,1985,"85-89","80-89"
"1478","Witness",68706993,1.2e+07,"en",7063,113,7.1,800,9281,1985-02-08,"R",18,"Drama",16.3004172077523,18.0453615424053,8.86262516940892,120,687.07,1985,"85-89","80-89"
"1479","Witness",68706993,1.2e+07,"en",7063,113,7.1,800,9281,1985-02-08,"R",10749,"Romance",16.3004172077523,18.0453615424053,8.86262516940892,120,687.07,1985,"85-89","80-89"
"1480","Witness",68706993,1.2e+07,"en",7063,113,7.1,800,9281,1985-02-08,"R",53,"Thriller",16.3004172077523,18.0453615424053,8.86262516940892,120,687.07,1985,"85-89","80-89"
"1481","The Breakfast Club",51525171,1e+06,"en",15229,98,7.8,4992,2108,1985-02-15,"R",35,"Comedy",13.8155105579643,17.7575810035126,9.63095678385169,10,515.25,1985,"85-89","80-89"
"1482","The Breakfast Club",51525171,1e+06,"en",15229,98,7.8,4992,2108,1985-02-15,"R",18,"Drama",13.8155105579643,17.7575810035126,9.63095678385169,10,515.25,1985,"85-89","80-89"
"1483","Brazil",0,1.5e+07,"en",13399,132,7.7,1852,68,1985-02-20,"R",35,"Comedy",16.5235607590665,1,9.50293535628861,150,0,1985,"85-89","80-89"
"1484","Brazil",0,1.5e+07,"en",13399,132,7.7,1852,68,1985-02-20,"R",878,"Science Fiction",16.5235607590665,1,9.50293535628861,150,0,1985,"85-89","80-89"
"1485","Porkys 3 Revenge",20518905,9e+06,"en",7308,92,5.1,104,23919,1985-03-22,"R",35,"Comedy",16.0127351353005,16.8368572142699,8.8967249174979,90,205.19,1985,"85-89","80-89"
"1486","Friday the 13th A New Beginning",21930418,2200000,"en",8.49,92,5.1,511,9731,1985-03-22,"R",27,"Horror",14.6039679183285,16.9033851808599,2.13888900032326,22,219.3,1985,"85-89","80-89"
"1487","Friday the 13th A New Beginning",21930418,2200000,"en",8.49,92,5.1,511,9731,1985-03-22,"R",53,"Thriller",14.6039679183285,16.9033851808599,2.13888900032326,22,219.3,1985,"85-89","80-89"
"1488","Ladyhawke",18432000,2e+07,"en",8092,121,7,638,526,1985-03-27,"PG-13",12,"Adventure",16.8112428315183,16.7295988424778,8.99863119828764,200,184.32,1985,"85-89","80-89"
"1489","Ladyhawke",18432000,2e+07,"en",8092,121,7,638,526,1985-03-27,"PG-13",14,"Fantasy",16.8112428315183,16.7295988424778,8.99863119828764,200,184.32,1985,"85-89","80-89"
"1490","Police Academy 2 Their First Assignment",55600000,7600000,"en",11142,87,6,776,10157,1985-03-28,"PG-13",35,"Comedy",15.8436588052566,17.8336937592208,9.31847703058076,76,556,1985,"85-89","80-89"
"1491","Police Academy 2 Their First Assignment",55600000,7600000,"en",11142,87,6,776,10157,1985-03-28,"PG-13",80,"Crime",15.8436588052566,17.8336937592208,9.31847703058076,76,556,1985,"85-89","80-89"
"1492","Red Sonja",6948633,17900000,"en",8349,89,5.2,421,9626,1985-04-09,"PG-13",28,"Action",16.700311270811,15.7540555075474,9.029897050194,179,69.49,1985,"85-89","80-89"
"1493","Red Sonja",6948633,17900000,"en",8349,89,5.2,421,9626,1985-04-09,"PG-13",12,"Adventure",16.700311270811,15.7540555075474,9.029897050194,179,69.49,1985,"85-89","80-89"
"1494","Red Sonja",6948633,17900000,"en",8349,89,5.2,421,9626,1985-04-09,"PG-13",14,"Fantasy",16.700311270811,15.7540555075474,9.029897050194,179,69.49,1985,"85-89","80-89"
"1495","Girls Just Want to Have Fun",0,0,"en",14304,87,6.3,83,16263,1985-04-12,"PG",35,"Comedy",1,1,9.5682944974133,0,0,1985,"85-89","80-89"
"1496","Girls Just Want to Have Fun",0,0,"en",14304,87,6.3,83,16263,1985-04-12,"PG",10402,"Music",1,1,9.5682944974133,0,0,1985,"85-89","80-89"
"1497","Girls Just Want to Have Fun",0,0,"en",14304,87,6.3,83,16263,1985-04-12,"PG",10749,"Romance",1,1,9.5682944974133,0,0,1985,"85-89","80-89"
"1498","Girls Just Want to Have Fun",0,0,"en",14304,87,6.3,83,16263,1985-04-12,"PG",10751,"Family",1,1,9.5682944974133,0,0,1985,"85-89","80-89"
"1499","The Return of the Living Dead",14237880,4e+06,"en",9152,91,7.3,563,10925,1985-04-25,"R",35,"Comedy",15.2018049190842,16.4714165764604,9.12172771361958,40,142.38,1985,"85-89","80-89"
"1500","The Return of the Living Dead",14237880,4e+06,"en",9152,91,7.3,563,10925,1985-04-25,"R",27,"Horror",15.2018049190842,16.4714165764604,9.12172771361958,40,142.38,1985,"85-89","80-89"
"1501","Rambo First Blood Part II",300400432,4.4e+07,"en",15045,96,6.5,1960,1369,1985-05-21,"R",28,"Action",17.5997001918825,19.5206269159358,9.61880098906415,440,3004,1985,"85-89","80-89"
"1502","Rambo First Blood Part II",300400432,4.4e+07,"en",15045,96,6.5,1960,1369,1985-05-21,"R",12,"Adventure",17.5997001918825,19.5206269159358,9.61880098906415,440,3004,1985,"85-89","80-89"
"1503","Rambo First Blood Part II",300400432,4.4e+07,"en",15045,96,6.5,1960,1369,1985-05-21,"R",53,"Thriller",17.5997001918825,19.5206269159358,9.61880098906415,440,3004,1985,"85-89","80-89"
"1504","Rambo First Blood Part II",300400432,4.4e+07,"en",15045,96,6.5,1960,1369,1985-05-21,"R",10752,"War",17.5997001918825,19.5206269159358,9.61880098906415,440,3004,1985,"85-89","80-89"
"1505","A View to a Kill",152427960,3e+07,"en",13452,131,6.2,977,707,1985-05-24,"PG",28,"Action",17.2167079396264,18.8422026489562,9.50688307286016,300,1524.28,1985,"85-89","80-89"
"1506","A View to a Kill",152427960,3e+07,"en",13452,131,6.2,977,707,1985-05-24,"PG",12,"Adventure",17.2167079396264,18.8422026489562,9.50688307286016,300,1524.28,1985,"85-89","80-89"
"1507","A View to a Kill",152427960,3e+07,"en",13452,131,6.2,977,707,1985-05-24,"PG",53,"Thriller",17.2167079396264,18.8422026489562,9.50688307286016,300,1524.28,1985,"85-89","80-89"
"1508","Ran",4069653,11500000,"ja",10333,160,8.1,699,11645,1985-06-01,"R",28,"Action",16.2578575933335,15.2190682957989,9.24309793621435,115,40.7,1985,"85-89","80-89"
"1509","Ran",4069653,11500000,"ja",10333,160,8.1,699,11645,1985-06-01,"R",18,"Drama",16.2578575933335,15.2190682957989,9.24309793621435,115,40.7,1985,"85-89","80-89"
"1510","Ran",4069653,11500000,"ja",10333,160,8.1,699,11645,1985-06-01,"R",36,"History",16.2578575933335,15.2190682957989,9.24309793621435,115,40.7,1985,"85-89","80-89"
"1511","The Goonies",61503218,1.9e+07,"en",14224,114,7.5,3311,9340,1985-06-07,"PG",12,"Adventure",16.7599495371307,17.9346000566111,9.56268595775369,190,615.03,1985,"85-89","80-89"
"1512","The Goonies",61503218,1.9e+07,"en",14224,114,7.5,3311,9340,1985-06-07,"PG",35,"Comedy",16.7599495371307,17.9346000566111,9.56268595775369,190,615.03,1985,"85-89","80-89"
"1513","The Goonies",61503218,1.9e+07,"en",14224,114,7.5,3311,9340,1985-06-07,"PG",10751,"Family",16.7599495371307,17.9346000566111,9.56268595775369,190,615.03,1985,"85-89","80-89"
"1514","Cocoon",85313124,0,"en",7693,117,6.5,671,10328,1985-06-21,"PG-13",878,"Science Fiction",1,18.2618388576025,8.94806610345893,0,853.13,1985,"85-89","80-89"
"1515","Pale Rider",41410568,0,"en",8069,115,7.1,505,8879,1985-06-28,"R",37,"Western",1,17.5390466719213,8.99578483784851,0,414.11,1985,"85-89","80-89"
"1516","Pale Rider",41410568,0,"en",8069,115,7.1,505,8879,1985-06-28,"R",10749,"Romance",1,17.5390466719213,8.99578483784851,0,414.11,1985,"85-89","80-89"
"1517","Mad Max Beyond Thunderdome",36230219,1e+07,"en",13994,107,6.1,1512,9355,1985-06-29,"PG-13",28,"Action",16.1180956509583,17.4054041075673,9.54638394530584,100,362.3,1985,"85-89","80-89"
"1518","Mad Max Beyond Thunderdome",36230219,1e+07,"en",13994,107,6.1,1512,9355,1985-06-29,"PG-13",12,"Adventure",16.1180956509583,17.4054041075673,9.54638394530584,100,362.3,1985,"85-89","80-89"
"1519","Mad Max Beyond Thunderdome",36230219,1e+07,"en",13994,107,6.1,1512,9355,1985-06-29,"PG-13",878,"Science Fiction",16.1180956509583,17.4054041075673,9.54638394530584,100,362.3,1985,"85-89","80-89"
"1520","Come and See",0,0,"ru",9615,142,8.3,415,25237,1985-07-01,"NR",18,"Drama",1,1,9.17107965802288,0,0,1985,"85-89","80-89"
"1521","Come and See",0,0,"ru",9615,142,8.3,415,25237,1985-07-01,"NR",36,"History",1,1,9.17107965802288,0,0,1985,"85-89","80-89"
"1522","Come and See",0,0,"ru",9615,142,8.3,415,25237,1985-07-01,"NR",10752,"War",1,1,9.17107965802288,0,0,1985,"85-89","80-89"
"1523","Back to the Future",381109762,1.9e+07,"en",26943,116,8.3,12421,105,1985-07-03,"PG",12,"Adventure",16.7599495371307,19.7585979808401,10.2014788023391,190,3811.1,1985,"85-89","80-89"
"1524","Back to the Future",381109762,1.9e+07,"en",26943,116,8.3,12421,105,1985-07-03,"PG",35,"Comedy",16.7599495371307,19.7585979808401,10.2014788023391,190,3811.1,1985,"85-89","80-89"
"1525","Back to the Future",381109762,1.9e+07,"en",26943,116,8.3,12421,105,1985-07-03,"PG",878,"Science Fiction",16.7599495371307,19.7585979808401,10.2014788023391,190,3811.1,1985,"85-89","80-89"
"1526","Back to the Future",381109762,1.9e+07,"en",26943,116,8.3,12421,105,1985-07-03,"PG",10751,"Family",16.7599495371307,19.7585979808401,10.2014788023391,190,3811.1,1985,"85-89","80-89"
"1527","Silverado",0,2.6e+07,"en",7.96,127,7.1,312,11509,1985-07-10,"PG-13",28,"Action",17.0736070959858,1,2.07442899985629,260,0,1985,"85-89","80-89"
"1528","Silverado",0,2.6e+07,"en",7.96,127,7.1,312,11509,1985-07-10,"PG-13",80,"Crime",17.0736070959858,1,2.07442899985629,260,0,1985,"85-89","80-89"
"1529","Silverado",0,2.6e+07,"en",7.96,127,7.1,312,11509,1985-07-10,"PG-13",18,"Drama",17.0736070959858,1,2.07442899985629,260,0,1985,"85-89","80-89"
"1530","Silverado",0,2.6e+07,"en",7.96,127,7.1,312,11509,1985-07-10,"PG-13",37,"Western",17.0736070959858,1,2.07442899985629,260,0,1985,"85-89","80-89"
"1531","Legend",15502112,24500000,"en",10893,94,6.2,600,11976,1985-07-19,"PG",12,"Adventure",17.014183675515,16.5564868306717,9.29587566008245,245,155.02,1985,"85-89","80-89"
"1532","Legend",15502112,24500000,"en",10893,94,6.2,600,11976,1985-07-19,"PG",14,"Fantasy",17.014183675515,16.5564868306717,9.29587566008245,245,155.02,1985,"85-89","80-89"
"1533","The Black Cauldron",21288692,2.5e+07,"en",11439,80,6.5,634,10957,1985-07-24,"PG",12,"Adventure",17.0343863828325,16.8736865976878,9.34478384852567,250,212.89,1985,"85-89","80-89"
"1534","The Black Cauldron",21288692,2.5e+07,"en",11439,80,6.5,634,10957,1985-07-24,"PG",16,"Animation",17.0343863828325,16.8736865976878,9.34478384852567,250,212.89,1985,"85-89","80-89"
"1535","The Black Cauldron",21288692,2.5e+07,"en",11439,80,6.5,634,10957,1985-07-24,"PG",10751,"Family",17.0343863828325,16.8736865976878,9.34478384852567,250,212.89,1985,"85-89","80-89"
"1536","National Lampoons European Vacation",49364621,0,"en",7446,95,6.1,441,11418,1985-07-25,"PG-13",12,"Adventure",1,17.7147445514939,8.91543225443266,0,493.65,1985,"85-89","80-89"
"1537","National Lampoons European Vacation",49364621,0,"en",7446,95,6.1,441,11418,1985-07-25,"PG-13",35,"Comedy",1,17.7147445514939,8.91543225443266,0,493.65,1985,"85-89","80-89"
"1538","National Lampoons European Vacation",49364621,0,"en",7446,95,6.1,441,11418,1985-07-25,"PG-13",10749,"Romance",1,17.7147445514939,8.91543225443266,0,493.65,1985,"85-89","80-89"
"1539","Fright Night",24922237,9e+06,"en",9398,107,7,609,11797,1985-08-02,"R",27,"Horror",16.0127351353005,17.0312710151099,9.14825217966276,90,249.22,1985,"85-89","80-89"
"1540","Teen Wolf",33086611,0,"en",8623,91,6.1,569,11824,1985-08-23,"PG",35,"Comedy",1,17.3146392570039,9.06218833095232,0,330.87,1985,"85-89","80-89"
"1541","Teen Wolf",33086611,0,"en",8623,91,6.1,569,11824,1985-08-23,"PG",14,"Fantasy",1,17.3146392570039,9.06218833095232,0,330.87,1985,"85-89","80-89"
"1542","Teen Wolf",33086611,0,"en",8623,91,6.1,569,11824,1985-08-23,"PG",10749,"Romance",1,17.3146392570039,9.06218833095232,0,330.87,1985,"85-89","80-89"
"1543","After Hours",10609321,4500000,"en",7801,97,7.5,606,10843,1985-09-13,"R",35,"Comedy",15.3195879547405,16.1772435123123,8.96200720958831,45,106.09,1985,"85-89","80-89"
"1544","After Hours",10609321,4500000,"en",7801,97,7.5,606,10843,1985-09-13,"R",53,"Thriller",15.3195879547405,16.1772435123123,8.96200720958831,45,106.09,1985,"85-89","80-89"
"1545","After Hours",10609321,4500000,"en",7801,97,7.5,606,10843,1985-09-13,"R",18,"Drama",15.3195879547405,16.1772435123123,8.96200720958831,45,106.09,1985,"85-89","80-89"
"1546","Commando",57500000,1e+07,"en",12736,90,6.6,1473,10999,1985-10-03,"R",28,"Action",16.1180956509583,17.8672955057676,9.45218790808416,100,575,1985,"85-89","80-89"
"1547","Commando",57500000,1e+07,"en",12736,90,6.6,1473,10999,1985-10-03,"R",12,"Adventure",16.1180956509583,17.8672955057676,9.45218790808416,100,575,1985,"85-89","80-89"
"1548","Commando",57500000,1e+07,"en",12736,90,6.6,1473,10999,1985-10-03,"R",53,"Thriller",16.1180956509583,17.8672955057676,9.45218790808416,100,575,1985,"85-89","80-89"
"1549","ReAnimator",2023414,9e+05,"en",7802,86,7.1,578,1694,1985-10-18,"NR",35,"Comedy",13.7101500423064,14.5202967417771,8.9621353900666,9,20.23,1985,"85-89","80-89"
"1550","ReAnimator",2023414,9e+05,"en",7802,86,7.1,578,1694,1985-10-18,"NR",27,"Horror",13.7101500423064,14.5202967417771,8.9621353900666,9,20.23,1985,"85-89","80-89"
"1551","ReAnimator",2023414,9e+05,"en",7802,86,7.1,578,1694,1985-10-18,"NR",878,"Science Fiction",13.7101500423064,14.5202967417771,8.9621353900666,9,20.23,1985,"85-89","80-89"
"1552","A Nightmare on Elm Street Part 2 Freddys Revenge",29999213,3e+06,"en",10771,87,5.8,901,10014,1985-10-31,"R",27,"Horror",14.9141228466324,17.216681705949,9.28461261635077,30,299.99,1985,"85-89","80-89"
"1553","Rocky IV",300473716,3.1e+07,"en",12799,91,6.9,2375,1374,1985-11-21,"PG",18,"Drama",17.2494977624494,19.52087084056,9.45712232185579,310,3004.74,1985,"85-89","80-89"
"1554","Ewoks The Battle for Endor",0,0,"en",9404,100,5.2,109,10372,1985-11-24,NA,12,"Adventure",1,1,9.14889040965996,0,0,1985,"85-89","80-89"
"1555","Ewoks The Battle for Endor",0,0,"en",9404,100,5.2,109,10372,1985-11-24,NA,10751,"Family",1,1,9.14889040965996,0,0,1985,"85-89","80-89"
"1556","Ewoks The Battle for Endor",0,0,"en",9404,100,5.2,109,10372,1985-11-24,NA,10770,"TV Movie",1,1,9.14889040965996,0,0,1985,"85-89","80-89"
"1557","The Jewel of the Nile",96773200,2.5e+07,"en",9634,106,6.2,586,10303,1985-12-04,"PG",28,"Action",17.0343863828325,18.38788065441,9.17305378719017,250,967.73,1985,"85-89","80-89"
"1558","The Jewel of the Nile",96773200,2.5e+07,"en",9634,106,6.2,586,10303,1985-12-04,"PG",12,"Adventure",17.0343863828325,18.38788065441,9.17305378719017,250,967.73,1985,"85-89","80-89"
"1559","The Jewel of the Nile",96773200,2.5e+07,"en",9634,106,6.2,586,10303,1985-12-04,"PG",35,"Comedy",17.0343863828325,18.38788065441,9.17305378719017,250,967.73,1985,"85-89","80-89"
"1560","The Jewel of the Nile",96773200,2.5e+07,"en",9634,106,6.2,586,10303,1985-12-04,"PG",10749,"Romance",17.0343863828325,18.38788065441,9.17305378719017,250,967.73,1985,"85-89","80-89"
"1561","Spies Like Us",60088980,2.2e+07,"en",7876,102,6.1,316,9080,1985-12-06,"PG",12,"Adventure",16.9065530113226,17.9113370216278,8.97157543975902,220,600.89,1985,"85-89","80-89"
"1562","Spies Like Us",60088980,2.2e+07,"en",7876,102,6.1,316,9080,1985-12-06,"PG",35,"Comedy",16.9065530113226,17.9113370216278,8.97157543975902,220,600.89,1985,"85-89","80-89"
"1563","Enemy Mine",12303411,4e+07,"en",7722,108,6.8,467,11864,1985-12-12,"PG-13",18,"Drama",17.5043900120782,16.3253870989705,8.95182867682418,400,123.03,1985,"85-89","80-89"
"1564","Enemy Mine",12303411,4e+07,"en",7722,108,6.8,467,11864,1985-12-12,"PG-13",878,"Science Fiction",17.5043900120782,16.3253870989705,8.95182867682418,400,123.03,1985,"85-89","80-89"
